customer_name,customer_phone,product_name,quantity,unit_price,discount,paid_amount,sale_date
Mannan Mia,01795672874,Radhuni Salt 1kg Pack,1,35.0,3.33,17.5,2025-10-11
Mannan Mia,01795672874,Green Tea 25 Bags Pack,4,125.0,3.33,343.0,2025-10-11
Rafiq Ali,01799688158,Pran Ghee 500g Jar,3,850.0,10.0,1778.0,2025-10-11
Amina Das,01736315966,Maggi Noodles 4-Pack,1,95.0,0.0,66.5,2025-10-11
Amina Das,01736315966,Fennel Seeds (Mouri) 100g Pack,1,90.0,0.0,63.0,2025-10-11
Amina Das,01736315966,Katari Bhog Rice Loose,4,170.0,0.0,476.0,2025-10-11
Jabbar Sarkar,01741413978,Teer Sugar 1kg Pack,1,88.0,0.0,61.6,2025-10-11
Jabbar Sarkar,01741413978,Teer Atta 2kg Pack,1,144.0,0.0,100.8,2025-10-11
Nipu Mia,01785685313,Teer Mustard Oil Loose,4,200.0,10.0,546.0,2025-10-11
Nipu Mia,01785685313,Icing Sugar 200g Pack,6,58.0,10.0,229.6,2025-10-11
Rahim Sheikh,01798474353,Radhuni Garam Masala 50g Pack,4,90.0,20.0,340.0,2025-10-11
Fatema Hossain,01757271259,Danish Butter Cookies 250g,1,205.0,0.0,205.0,2025-10-11
Rahim Das,01797849777,Hilsa Fish Frozen,2,1250.0,0.0,1750.0,2025-10-11
Rahim Das,01797849777,Teer Dal (Lentils) Loose,3,135.0,0.0,283.5,2025-10-11
Karim Akter,01791709120,Radhuni Biryani Masala 100g Pack,1,92.0,0.0,92.0,2025-10-11
Karim Akter,01791709120,Brown Sugar 500g Pack,1,75.0,0.0,75.0,2025-10-11
Tasnia Hossain,01779574454,Shutki (Dried Fish),1,310.0,20.0,290.0,2025-10-11
Rozina Sheikh,01759149581,Teer Soyabean Oil 5L Bottle,1,945.0,10.0,654.5,2025-10-11
Karim Begum,01762527815,Mojo 250ml Bottle,2,25.0,0.0,50.0,2025-10-11
Neela Islam,01735021466,Pran Noodles 350g Pack,3,42.0,0.0,126.0,2025-10-11
Nipu Hossain,01744772550,Fresh Ghee 1kg Jar,6,1700.0,10.0,10180.0,2025-10-11
Nipu Hossain,01744772550,Mustard Seeds 100g Pack,5,75.0,10.0,355.0,2025-10-11
Mushfiq Akter,01758816061,ACI Pure Atta 2kg Pack,3,140.0,0.0,420.0,2025-10-11
Rashed Uddin,01741514213,Brown Sugar 500g Pack,5,75.0,0.0,375.0,2025-10-11
Abdul Karim,01739674811,Miniket Rice 5kg Pack,3,390.0,10.0,1150.0,2025-10-11
Abdul Karim,01739674811,Fresh Atta 1kg Pack,6,70.0,10.0,400.0,2025-10-11
Sultana Sarkar,01786658248,Teer Soyabean Oil 5L Bottle,5,945.0,0.0,1890.0,2025-10-11
Nipu Khan,01757863223,Green Tea 25 Bags Pack,1,125.0,0.0,125.0,2025-10-11
Nipu Khan,01757863223,Katari Bhog Rice Loose,6,170.0,0.0,1020.0,2025-10-11
Sumaiya Hossain,01794969013,Pizza Base 3pcs Pack,2,108.0,0.0,86.4,2025-10-11
Jabbar Das,01748196696,Pran Milk 1L Pack,4,108.0,0.0,432.0,2025-10-11
Rafiq Ali,01799688158,Mutton (Goat),5,1100.0,10.0,5480.0,2025-10-11
Rafiq Ali,01799688158,Teer Atta 1kg Pack,6,72.0,10.0,412.0,2025-10-11
Neela Islam,01735021466,Danish Butter Cookies 250g,4,205.0,10.0,800.0,2025-10-11
Neela Islam,01735021466,Tapal Tea 190g Pack,1,118.0,10.0,98.0,2025-10-11
Jabbar Rahman,01711619648,Mug Dal (Green Gram) Loose,5,155.0,10.0,765.0,2025-10-11
Sultana Rahman,01786554926,Radhuni Turmeric Powder 100g Pack,2,75.0,0.0,150.0,2025-10-11
Sultana Rahman,01786554926,Pran Mango Pickles 400g Jar,4,158.0,0.0,632.0,2025-10-11
Farzana Islam,01790359038,Black Pepper Whole 50g Pack,3,128.0,0.0,384.0,2025-10-11
Rahima Sheikh,01782518935,Fresh Atta 1kg Pack,2,70.0,0.0,140.0,2025-10-11
Rahima Sheikh,01782518935,Radhuni Biryani Masala 100g Pack,1,92.0,0.0,92.0,2025-10-11
Sabbir Ahmed,01783569459,Pran Noodles 350g Pack,1,42.0,0.0,42.0,2025-10-11
Sabbir Ahmed,01783569459,Teer Soyabean Oil 2L Bottle,4,378.0,0.0,1512.0,2025-10-11
Sabbir Ahmed,01783569459,Maggi Noodles 4-Pack,5,95.0,0.0,475.0,2025-10-11
Jabbar Rahman,01711619648,BD Salt 1kg Pack,6,35.0,5.0,205.0,2025-10-11
Mushfiq Hossain,01731008303,Icing Sugar 200g Pack,6,58.0,0.0,348.0,2025-10-11
Amina Das,01736315966,Pran Milk Powder 500g Pack,6,475.0,0.0,2850.0,2025-10-11
Amina Das,01736315966,Cumin Seeds (Jeera) 100g Pack,1,102.0,0.0,102.0,2025-10-11
Amina Das,01736315966,Bitter Gourd (Korola) Loose,5,68.0,0.0,340.0,2025-10-11
Sabbir Ahmed,01783569459,Kazi Farms Eggs (Dozen),3,148.0,1.67,439.0,2025-10-11
Sabbir Ahmed,01783569459,Meghna Sugar 1kg Pack,6,89.0,1.67,529.0,2025-10-11
Sabbir Ahmed,01783569459,Sprite 1L Bottle,3,85.0,1.67,250.0,2025-10-11
Mushfiq Hossain,01731008303,Sugar Loose,6,86.0,0.0,361.2,2025-10-11
Nipu Hossain,01744772550,Pran Masala Powder 200g Pack,4,168.0,0.0,672.0,2025-10-11
Sultana Rahman,01786554926,Dano Milk Powder 350g Pack,1,348.0,10.0,229.6,2025-10-11
Sultana Rahman,01786554926,Maggi Noodles 4-Pack,3,95.0,10.0,185.5,2025-10-11
Jabbar Chowdhury,01746557544,Radhuni Garam Masala 50g Pack,1,90.0,0.0,36.0,2025-10-11
Rahima Sheikh,01782518935,Pran Chanachur 200g Pack,5,45.0,10.0,143.5,2025-10-11
Rahima Sheikh,01782518935,Lexus Biscuit 200g Pack,6,42.0,10.0,162.4,2025-10-11
Sumaiya Akter,01738514760,Mutton (Goat),5,1100.0,0.0,5500.0,2025-10-11
Rahim Sheikh,01798474353,Black Pepper Powder 50g Pack,5,120.0,10.0,580.0,2025-10-11
Rahim Sheikh,01798474353,Radhuni Chili Sauce 340g Bottle,3,115.0,10.0,325.0,2025-10-11
Tasnia Hossain,01779574454,Pangash Fish Frozen,4,240.0,0.0,960.0,2025-10-11
Tasnia Hossain,01779574454,Pran Yogurt 500g Tub,5,95.0,0.0,475.0,2025-10-11
Halim Ali,01756524028,Fresh Bread 400g Loaf,3,48.0,0.0,144.0,2025-10-11
Halim Ali,01756524028,Cabbage Loose,2,40.0,0.0,80.0,2025-10-11
Sumaiya Akter,01738514760,Pran Milk 1L Pack,4,108.0,0.0,302.4,2025-10-11
Sumaiya Akter,01738514760,Anchor Butter 227g Pack,3,315.0,0.0,661.5,2025-10-11
Tamim Begum,01720483208,Meizan Soyabean Oil 1L Bottle,4,188.0,0.0,752.0,2025-10-11
Neela Das,01772617248,Radhuni Mustard Oil 5L Bottle,6,975.0,0.0,5850.0,2025-10-11
Shamima Khan,01775302980,Cocola Noodles 8-Pack,4,82.0,0.0,328.0,2025-10-11
Shamima Khan,01775302980,Sattu Powder 500g Pack,3,75.0,0.0,225.0,2025-10-11
Shamima Khan,01775302980,Fresh Soyabean Oil Loose,6,190.0,0.0,1140.0,2025-10-11
Tamim Begum,01720483208,Pran Milk Powder 500g Pack,3,475.0,0.0,570.0,2025-10-11
Tamim Begum,01720483208,Chola Dal (Chickpeas) Loose,5,128.0,0.0,256.0,2025-10-11
Jabbar Das,01748196696,Date Sugar 250g Pack,4,138.0,20.0,532.0,2025-10-11
Sultana Sarkar,01786658248,7UP 250ml Bottle,3,25.0,5.0,65.0,2025-10-11
Sultana Sarkar,01786658248,Nazirshail Rice Loose,5,92.0,5.0,450.0,2025-10-11
Jabbar Rahman,01711619648,Nazirshail Rice 5kg Pack,6,460.0,10.0,2750.0,2025-10-11
Mannan Mia,01795672874,Radhuni Chili Powder 100g Pack,2,80.0,0.0,160.0,2025-10-11
Mannan Mia,01795672874,Cake Rusk 300g Pack,5,75.0,0.0,375.0,2025-10-11
Mannan Mia,01795672874,Fresh Atta 1kg Pack,1,70.0,0.0,70.0,2025-10-11
Nasrin Ahmed,01792087367,Chinigura Rice 1kg Pack,2,165.0,0.0,330.0,2025-10-11
Nasrin Ahmed,01792087367,Radhuni Chili Sauce 340g Bottle,5,115.0,0.0,575.0,2025-10-11
Nasrin Ahmed,01792087367,Cabbage Loose,1,40.0,0.0,40.0,2025-10-11
Nipu Hossain,01744772550,Green Tea 25 Bags Pack,6,125.0,0.0,750.0,2025-10-11
Sultana Chowdhury,01710082263,Fresh Toast Biscuit 300g Pack,4,65.0,0.0,182.0,2025-10-12
Jabbar Chowdhury,01746557544,Kazi Farms Eggs (Dozen),5,148.0,5.0,735.0,2025-10-12
Jabbar Rahman,01711619648,Fenugreek (Methi) 50g Pack,4,48.0,20.0,120.4,2025-10-12
Abdul Chowdhury,01764263925,Cabbage Loose,4,40.0,10.0,140.0,2025-10-12
Abdul Chowdhury,01764263925,Pran Masala Powder 100g Pack,1,85.0,10.0,65.0,2025-10-12
Nipu Mia,01785685313,Teer Soyabean Oil 1L Bottle,4,189.0,0.0,302.4,2025-10-12
Neela Hossain,01792158192,Cabbage Loose,2,40.0,0.0,80.0,2025-10-12
Neela Hossain,01792158192,Radhuni Meat Curry Masala 100g Pack,4,88.0,0.0,352.0,2025-10-12
Rafiq Ali,01799688158,Broiler Chicken Frozen,1,310.0,0.0,217.0,2025-10-12
Amina Das,01736315966,Bashmati Rice Loose,1,195.0,2.5,190.0,2025-10-12
Amina Das,01736315966,ACI Salt 1kg Pack,6,36.0,2.5,211.0,2025-10-12
Amina Das,01736315966,Fresh Vermicelli 200g Pack,3,52.0,1.67,151.0,2025-10-12
Amina Das,01736315966,Sugar Loose,2,86.0,1.67,167.0,2025-10-12
Amina Das,01736315966,Fenugreek (Methi) 50g Pack,2,48.0,1.67,91.0,2025-10-12
Amina Sheikh,01742836459,Sprite 1L Bottle,4,85.0,0.0,340.0,2025-10-12
Amina Sheikh,01742836459,ACI Bombay Sweets 200g Pack,3,48.0,0.0,144.0,2025-10-12
Mannan Mia,01795672874,Icing Sugar 200g Pack,5,58.0,0.0,290.0,2025-10-12
Sultana Khan,01757890162,RC Cola 250ml Bottle,3,23.0,20.0,49.0,2025-10-12
Tamim Begum,01720483208,Milk Vita 500ml Pack,4,56.0,5.0,219.0,2025-10-12
Jabbar Rahman,01711619648,Pran Yogurt 80g Cup,2,18.0,0.0,36.0,2025-10-12
Jabbar Rahman,01711619648,Tiger Energy Drink 250ml,6,75.0,0.0,450.0,2025-10-12
Jabbar Rahman,01711619648,Pran Mango Juice 1L Bottle,1,120.0,0.0,120.0,2025-10-12
Rashed Das,01729318518,Spinach (Pui Shak) Loose,3,38.0,2.5,76.3,2025-10-12
Rashed Das,01729318518,Chinigura Rice Loose,4,165.0,2.5,458.5,2025-10-12
Sultana Rahman,01786554926,Radhuni Mustard Oil 500ml Bottle,1,98.0,0.0,98.0,2025-10-12
Nipu Uddin,01769683068,Mug Dal (Green Gram) Loose,4,155.0,20.0,600.0,2025-10-12
Sumaiya Hossain,01794969013,Bottle Gourd (Lau) Loose,2,48.0,10.0,76.0,2025-10-12
Sumaiya Hossain,01794969013,Mug Dal (Green Gram) Loose,4,155.0,10.0,600.0,2025-10-12
Asma Das,01777110455,Radhuni Chili Sauce 340g Bottle,4,115.0,5.0,455.0,2025-10-12
Rahim Sarkar,01776683789,Radhuni BBQ Sauce 340g Bottle,6,135.0,0.0,567.0,2025-10-12
Nipu Khan,01757863223,Fresh Drinking Water 1L,3,20.0,5.0,38.5,2025-10-12
Shakib Ahmed,01764598478,ACI Soy Sauce 250ml Bottle,2,85.0,10.0,60.0,2025-10-12
Shakib Ahmed,01764598478,Red Bull Energy Drink 250ml,6,195.0,10.0,460.0,2025-10-12
Jannat Sarkar,01784870614,Anchor Butter 227g Pack,6,315.0,10.0,748.0,2025-10-12
Jannat Sarkar,01784870614,Fanta 250ml Bottle,4,25.0,10.0,32.0,2025-10-12
Tasnia Uddin,01721472996,Sundarbans Honey 500g Bottle,6,580.0,0.0,3480.0,2025-10-12
Rahim Das,01797849777,Black Pepper Powder 50g Pack,4,120.0,0.0,480.0,2025-10-12
Fatema Hossain,01757271259,Meghna Sugar 1kg Pack,6,89.0,10.0,514.0,2025-10-12
Fatema Hossain,01757271259,Teer Sugar 1kg Pack,2,88.0,10.0,156.0,2025-10-12
Jabbar Sarkar,01741413978,Teer Soyabean Oil 1L Bottle,3,189.0,3.33,222.8,2025-10-12
Jabbar Sarkar,01741413978,Pran Ghee 200g Jar,2,340.0,3.33,268.0,2025-10-12
Jabbar Sarkar,01741413978,Rupchanda Soyabean Oil 5L Bottle,2,945.0,3.33,752.0,2025-10-12
Nafisa Siddique,01728624916,Meghna Sugar 1kg Pack,3,89.0,5.0,257.0,2025-10-12
Nafisa Siddique,01728624916,Tomato Loose,1,85.0,5.0,75.0,2025-10-12
Nipu Hossain,01744772550,Radhuni Chili Powder 100g Pack,3,80.0,20.0,220.0,2025-10-12
Jabbar Uddin,01768383397,Pran Moong Dal Loose,4,148.0,10.0,582.0,2025-10-12
Sabbir Ahmed,01783569459,Chinigura Rice 1kg Pack,1,165.0,5.0,160.0,2025-10-12
Jabbar Uddin,01768383397,Paijam Rice Loose,6,63.0,20.0,358.0,2025-10-12
Tasnia Uddin,01721472996,ACI Pure Milk 1L Bottle,1,110.0,0.0,110.0,2025-10-12
Tasnia Uddin,01721472996,Garlic Loose,5,180.0,0.0,900.0,2025-10-12
Tasnia Uddin,01721472996,Radhuni Turmeric Powder 100g Pack,2,75.0,0.0,150.0,2025-10-12
Fatema Islam,01794491439,Bay Leaf (Tej Pata) 20g Pack,6,55.0,0.0,132.0,2025-10-12
Sultana Khan,01757890162,ACI Pure Atta 5kg Pack,3,350.0,1.67,1045.0,2025-10-12
Sultana Khan,01757890162,Bashmati Rice Loose,4,195.0,1.67,775.0,2025-10-12
Sultana Khan,01757890162,Sundarbans Honey 500g Bottle,5,580.0,1.67,2895.0,2025-10-12
Rozina Sheikh,01759149581,Mojo 250ml Bottle,4,25.0,0.0,100.0,2025-10-12
Rozina Sheikh,01759149581,Sprite 250ml Bottle,2,25.0,0.0,50.0,2025-10-12
Rahima Roy,01711470400,Pran Masala Powder 100g Pack,6,85.0,6.67,490.0,2025-10-12
Rahima Roy,01711470400,Coca Cola 1L Bottle,1,85.0,6.67,65.0,2025-10-12
Rahima Roy,01711470400,Tapal Tea 190g Pack,5,118.0,6.67,570.0,2025-10-12
Halim Ali,01756524028,Local Beef,1,750.0,0.0,750.0,2025-10-12
Jabbar Sarkar,01741413978,Pran Tamarind Chutney 200g Bottle,2,190.0,20.0,252.0,2025-10-12
Nipu Khan,01757863223,Shrimp (Chingri) Frozen,6,660.0,10.0,3950.0,2025-10-12
Mannan Ahmed,01717087735,Pran Tamarind Chutney 200g Bottle,6,190.0,0.0,1140.0,2025-10-12
Karim Akter,01791709120,Coca Cola 2L Bottle,4,155.0,0.0,620.0,2025-10-12
Karim Akter,01791709120,Tapal Tea 190g Pack,3,118.0,0.0,354.0,2025-10-12
Karim Akter,01791709120,Pran Yogurt 80g Cup,1,18.0,0.0,18.0,2025-10-12
Fatema Hossain,01757271259,Spinach (Pui Shak) Loose,2,38.0,0.0,76.0,2025-10-12
Fatema Hossain,01757271259,Tiger Energy Drink 250ml,2,75.0,0.0,150.0,2025-10-12
Fatema Hossain,01757271259,Sprite 250ml Bottle,3,25.0,0.0,75.0,2025-10-12
Karim Karim,01739230583,Red Bull Energy Drink 250ml,5,195.0,0.0,682.5,2025-10-12
Karim Karim,01739230583,Mug Dal (Green Gram) Loose,3,155.0,0.0,325.5,2025-10-12
Karim Karim,01739230583,Green Beans Loose,3,78.0,0.0,163.8,2025-10-12
Karim Karim,01739230583,Chola Dal (Chickpeas) Loose,4,128.0,0.0,358.4,2025-10-12
Karim Karim,01739230583,Danish Butter Cookies 250g,2,205.0,0.0,287.0,2025-10-12
Rahim Sarkar,01776683789,Cinnamon (Daruchini) 50g Pack,3,98.0,0.0,294.0,2025-10-12
Rahim Sarkar,01776683789,Radhuni BBQ Sauce 340g Bottle,3,135.0,0.0,405.0,2025-10-12
Rahim Sarkar,01776683789,Fresh Ghee 1kg Jar,4,1700.0,0.0,6800.0,2025-10-12
Mushfiq Akter,01758816061,Pran Masala Powder 200g Pack,2,168.0,10.0,326.0,2025-10-12
Rahima Sheikh,01782518935,Fanta 250ml Bottle,6,25.0,0.0,150.0,2025-10-12
Rashed Hossain,01732484555,Radhuni Coriander Powder 100g Pack,5,65.0,1.67,320.0,2025-10-12
Rashed Hossain,01732484555,ACI Pure Honey 250g Bottle,4,285.0,1.67,1135.0,2025-10-12
Rashed Hossain,01732484555,Pran Tamarind Chutney 200g Bottle,3,190.0,1.67,565.0,2025-10-12
Sumaiya Akter,01738514760,Coca Cola 2L Bottle,6,155.0,0.0,930.0,2025-10-12
Sumaiya Akter,01738514760,Radhuni Mustard Oil 5L Bottle,1,975.0,0.0,975.0,2025-10-12
Jabbar Das,01748196696,Pusti Soyabean Oil 1L Bottle,3,187.0,20.0,541.0,2025-10-12
Nipu Hossain,01744772550,Chinigura Rice Loose,4,165.0,2.5,655.0,2025-10-12
Nipu Hossain,01744772550,Sugar Loose,3,86.0,2.5,253.0,2025-10-12
Sumaiya Akter,01738514760,Pran Sugar 1kg Pack,2,88.0,10.0,66.4,2025-10-12
Tamim Islam,01741393866,Fanta 250ml Bottle,4,25.0,10.0,90.0,2025-10-12
Sultana Sarkar,01786658248,Date Sugar 250g Pack,1,138.0,10.0,51.2,2025-10-12
Jabbar Das,01748196696,Spinach (Pui Shak) Loose,6,38.0,5.0,223.0,2025-10-12
Tamim Islam,01741393866,Radhuni Coriander Powder 100g Pack,5,65.0,0.0,325.0,2025-10-12
Tamim Islam,01741393866,Pran Ghee 500g Jar,6,850.0,0.0,5100.0,2025-10-12
Tamim Islam,01741393866,Pizza Base 3pcs Pack,2,108.0,0.0,216.0,2025-10-12
Rashed Hossain,01732484555,Red Onion Loose,1,66.0,0.0,66.0,2025-10-12
Shakib Ahmed,01764598478,Radhuni Turmeric Powder 100g Pack,6,75.0,0.0,450.0,2025-10-12
Neela Hossain,01792158192,Maggi Masala-ae-Magic 6g Sachet,4,6.0,0.0,24.0,2025-10-12
Neela Hossain,01792158192,Maida (Refined Flour) Loose,2,68.0,0.0,136.0,2025-10-12
Jannat Sarkar,01784870614,Pran Moong Dal Loose,2,148.0,0.0,296.0,2025-10-13
Jannat Sarkar,01784870614,Cabbage Loose,1,40.0,0.0,40.0,2025-10-13
Rafiq Ali,01799688158,Suji Loose,6,105.0,2.5,250.0,2025-10-13
Rafiq Ali,01799688158,ACI Soy Sauce 250ml Bottle,3,85.0,2.5,100.0,2025-10-13
Fatema Islam,01794491439,Dano Milk Powder 350g Pack,5,348.0,0.0,1740.0,2025-10-13
Fatema Islam,01794491439,Tiger Biscuit 300g Pack,2,58.0,0.0,116.0,2025-10-13
Abdul Karim,01739674811,Coriander Seeds 100g Pack,3,65.0,5.0,76.0,2025-10-13
Sultana Chowdhury,01710082263,Fresh Brown Bread 400g Loaf,1,55.0,0.0,38.5,2025-10-13
Sabbir Ahmed,01783569459,Pizza Base 3pcs Pack,2,108.0,5.0,206.0,2025-10-13
Sabbir Ahmed,01783569459,Fresh Drinking Water 1L,5,20.0,5.0,90.0,2025-10-13
Karim Begum,01762527815,Shutki (Dried Fish),3,310.0,20.0,637.0,2025-10-13
Sultana Rahman,01786554926,Mug Dal (Green Gram) Loose,2,155.0,0.0,310.0,2025-10-13
Sultana Rahman,01786554926,Radhuni Turmeric Powder 100g Pack,3,75.0,0.0,225.0,2025-10-13
Shakib Ahmed,01764598478,Fennel Seeds (Mouri) 100g Pack,3,90.0,20.0,250.0,2025-10-13
Mannan Ahmed,01717087735,Spinach (Pui Shak) Loose,6,38.0,5.0,218.0,2025-10-13
Mannan Ahmed,01717087735,Chola Dal (Chickpeas) Loose,3,128.0,5.0,374.0,2025-10-13
Sultana Khan,01757890162,Besan (Gram Flour) Loose,1,120.0,6.67,100.0,2025-10-13
Sultana Khan,01757890162,Chola Dal (Chickpeas) Loose,2,128.0,6.67,236.0,2025-10-13
Sultana Khan,01757890162,Tiger Energy Drink 250ml,3,75.0,6.67,205.0,2025-10-13
Sumaiya Akter,01738514760,Coca Cola 1L Bottle,2,85.0,2.5,165.0,2025-10-13
Sumaiya Akter,01738514760,Fresh Bread 400g Loaf,6,48.0,2.5,283.0,2025-10-13
Farzana Islam,01790359038,Pran Sugar 1kg Pack,5,88.0,20.0,294.0,2025-10-13
Mushfiq Hossain,01731008303,Teer Atta 2kg Pack,6,144.0,2.5,601.3,2025-10-13
Mushfiq Hossain,01731008303,Sattu Powder 500g Pack,3,75.0,2.5,154.0,2025-10-13
Rahim Sarkar,01776683789,Radish (Mula) Loose,6,35.0,5.0,205.0,2025-10-13
Halim Ali,01756524028,Radhuni Garam Masala 50g Pack,4,90.0,0.0,252.0,2025-10-13
Rozina Sheikh,01759149581,Atap Rice (Brown) Loose,6,88.0,2.5,523.0,2025-10-13
Rozina Sheikh,01759149581,BD Salt 1kg Pack,3,35.0,2.5,100.0,2025-10-13
Sultana Chowdhury,01710082263,Pran Ghee 500g Jar,4,850.0,20.0,3380.0,2025-10-13
Nasrin Ahmed,01792087367,Teer Sugar 1kg Pack,5,88.0,5.0,172.0,2025-10-13
Nasrin Ahmed,01792087367,Cake Rusk 300g Pack,3,75.0,5.0,86.0,2025-10-13
Nipu Uddin,01769683068,Radhuni Chili Sauce 340g Bottle,5,115.0,10.0,388.5,2025-10-13
Nipu Uddin,01769683068,Bitter Gourd (Korola) Loose,3,68.0,10.0,128.8,2025-10-13
Rozina Sheikh,01759149581,Tiger Energy Drink 250ml,2,75.0,0.0,150.0,2025-10-13
Rozina Sheikh,01759149581,Maggi Masala-ae-Magic 6g Sachet,2,6.0,0.0,12.0,2025-10-13
Rahima Roy,01711470400,Pran Noodles 350g Pack,5,42.0,0.0,210.0,2025-10-13
Fatema Islam,01794491439,Miniket Rice 5kg Pack,3,390.0,0.0,1170.0,2025-10-13
Fatema Islam,01794491439,Radhuni Biryani Masala 100g Pack,1,92.0,0.0,92.0,2025-10-13
Jabbar Sarkar,01741413978,Pran Tamarind Chutney 200g Bottle,3,190.0,0.0,570.0,2025-10-13
Nipu Khan,01757863223,Garlic Loose,2,180.0,0.0,360.0,2025-10-13
Jabbar Rahman,01711619648,Suji Loose,5,105.0,3.33,515.0,2025-10-13
Jabbar Rahman,01711619648,Chola Dal (Chickpeas) Loose,5,128.0,3.33,630.0,2025-10-13
Jabbar Rahman,01711619648,Pran Ghee 500g Jar,6,850.0,3.33,5090.0,2025-10-13
Tamim Islam,01741393866,ACI Pure Milk 1L Bottle,6,110.0,10.0,640.0,2025-10-13
Tamim Islam,01741393866,Mug Dal (Green Gram) Loose,3,155.0,10.0,445.0,2025-10-13
Jabbar Sarkar,01741413978,Lexus Biscuit 200g Pack,6,42.0,0.0,252.0,2025-10-13
Jabbar Sarkar,01741413978,Mutton (Goat),6,1100.0,0.0,6600.0,2025-10-13
Jamal Hossain,01793596808,Pumpkin (Misti Kumra) Loose,2,42.0,20.0,25.6,2025-10-13
Mannan Ahmed,01717087735,Meghna Sugar 1kg Pack,1,89.0,5.0,84.0,2025-10-13
Nipu Mia,01785685313,Nazirshail Rice 5kg Pack,2,460.0,0.0,920.0,2025-10-13
Neela Das,01772617248,Teer Dal (Lentils) Loose,6,135.0,0.0,324.0,2025-10-13
Neela Das,01772617248,Green Tea 25 Bags Pack,4,125.0,0.0,200.0,2025-10-13
Rashed Das,01729318518,Sugar Loose,5,86.0,5.0,425.0,2025-10-13
Rozina Sheikh,01759149581,Broiler Chicken Frozen,4,310.0,5.0,864.5,2025-10-13
Rahim Das,01797849777,Sprite 1L Bottle,4,85.0,0.0,340.0,2025-10-13
Rahim Das,01797849777,Cinnamon (Daruchini) 50g Pack,1,98.0,0.0,98.0,2025-10-13
Sultana Rahman,01786554926,Farm Fresh Eggs Brown (Dozen),5,155.0,0.0,542.5,2025-10-13
Jabbar Chowdhury,01746557544,Teer Atta 2kg Pack,1,144.0,10.0,93.8,2025-10-13
Tamim Islam,01741393866,Cucumber Loose,4,48.0,0.0,192.0,2025-10-13
Tamim Islam,01741393866,RC Cola 250ml Bottle,3,23.0,0.0,69.0,2025-10-13
Abdul Chowdhury,01764263925,Cinnamon (Daruchini) 50g Pack,3,98.0,0.0,294.0,2025-10-13
Nasrin Begum,01731545867,Fresh Ghee 1kg Jar,5,1700.0,0.0,5950.0,2025-10-13
Nasrin Begum,01731545867,Tomato Loose,2,85.0,0.0,119.0,2025-10-13
Nasrin Begum,01731545867,Suji Loose,6,105.0,0.0,441.0,2025-10-13
Abdul Chowdhury,01764263925,Cocola Noodles 8-Pack,6,82.0,0.0,492.0,2025-10-13
Abdul Chowdhury,01764263925,Milk Vita 1L Pack,5,112.0,0.0,560.0,2025-10-13
Mannan Ahmed,01717087735,Green Chili Loose,2,120.0,0.0,240.0,2025-10-13
Mannan Ahmed,01717087735,Maggi Noodles 4-Pack,6,95.0,0.0,570.0,2025-10-13
Rahim Sarkar,01776683789,Red Bull Energy Drink 250ml,4,195.0,10.0,539.0,2025-10-13
Nasrin Begum,01731545867,RC Cola 250ml Bottle,2,23.0,0.0,46.0,2025-10-13
Nasrin Begum,01731545867,Radhuni Biryani Masala 100g Pack,5,92.0,0.0,460.0,2025-10-13
Jabbar Rahman,01711619648,Arla Butter 200g Pack,4,285.0,0.0,798.0,2025-10-13
Tasnia Hossain,01779574454,Radhuni Chili Sauce 340g Bottle,1,115.0,10.0,73.5,2025-10-13
Jabbar Uddin,01768383397,Teer Mustard Oil Loose,5,200.0,5.0,995.0,2025-10-13
Abdul Karim,01739674811,Radhuni Meat Curry Masala 100g Pack,2,88.0,1.67,171.0,2025-10-13
Abdul Karim,01739674811,BR-28 Rice Loose,3,65.0,1.67,190.0,2025-10-13
Abdul Karim,01739674811,Pran Ghee 500g Jar,5,850.0,1.67,4245.0,2025-10-13
Rahim Das,01797849777,Duck Eggs (Dozen),2,180.0,20.0,340.0,2025-10-13
Neela Hossain,01792158192,Black Pepper Powder 50g Pack,5,120.0,0.0,600.0,2025-10-13
Abdul Karim,01739674811,Sprite 1L Bottle,3,85.0,0.0,102.0,2025-10-13
Abdul Karim,01739674811,7UP 250ml Bottle,4,25.0,0.0,40.0,2025-10-13
Tasnia Hossain,01779574454,Pran Masala Powder 100g Pack,5,85.0,3.33,290.5,2025-10-13
Tasnia Hossain,01779574454,Tapal Tea 190g Pack,1,118.0,3.33,75.6,2025-10-13
Tasnia Hossain,01779574454,Ilish (Hilsa) Dried,3,1950.0,3.33,4088.0,2025-10-13
Shamima Khan,01775302980,Coca Cola 1L Bottle,3,85.0,0.0,178.5,2025-10-13
Fatema Islam,01794491439,Radhuni Chili Powder 200g Pack,6,158.0,0.0,948.0,2025-10-13
Shamima Khan,01775302980,ACI Salt 1kg Pack,3,36.0,5.0,68.6,2025-10-13
Shamima Khan,01775302980,Green Chili Loose,6,120.0,5.0,497.0,2025-10-13
Amina Sheikh,01742836459,Farm Fresh Eggs Brown (Dozen),2,155.0,6.67,290.0,2025-10-13
Amina Sheikh,01742836459,Fresh Drinking Water 1L,6,20.0,6.67,100.0,2025-10-13
Amina Sheikh,01742836459,Fresh Bread 400g Loaf,6,48.0,6.67,268.0,2025-10-13
Karim Karim,01739230583,Radhuni Chili Powder 200g Pack,1,158.0,10.0,148.0,2025-10-13
